Course ID,Course Title,Ad Campaign Platform,Ad Spend ($),Impressions,Clicks,Landing Page Views,Sign-ups,Conversion Rate (%),Location,Date
C-1004,Digital Marketing Basics,Facebook Ads,161.76,6746,433,330,87,26.36,Nairobi,01/05/2025
C-1005,Project Management 101,Email Blast,959.03,49534,5639,5014,2340,46.67,Johannesburg,06/06/2025
C-1001,Advanced Excel,LinkedIn Sponsored,1233.28,38541,3558,2998,1180,39.36,Accra,09/07/2025
C-1005,Project Management 101,Email Blast,372.8,25916,2043,1718,835,48.6,Lagos,05/07/2025
C-1004,Digital Marketing Basics,Email Blast,247.91,5055,581,426,96,22.54,Johannesburg,01/05/2025
C-1006,AI for Non-Techies,LinkedIn Sponsored,501.98,28767,4141,2961,1117,37.72,Kigali,15/06/2025
C-1002,Data Visualization with Power BI,Email Blast,1240.15,35062,2733,2480,1439,58.02,Johannesburg,02/06/2025
C-1001,Advanced Excel,Facebook Ads,1248.29,26907,1602,1363,442,32.43,Cape Town,16/06/2025
C-1005,Project Management 101,LinkedIn Sponsored,227.85,10483,1382,1160,382,32.93,Johannesburg,18/06/2025
C-1007,Graphic Design Essentials,Instagram Stories,1048.19,45563,668,603,229,37.98,Accra,31/05/2025
C-1009,Remote Work Productivity,Google Search,867.16,19572,1486,1344,335,24.93,Lagos,15/04/2025
C-1009,Remote Work Productivity,LinkedIn Sponsored,410.71,21980,2981,2792,1002,35.89,Nairobi,03/06/2025
C-1004,Digital Marketing Basics,Email Blast,1622.02,47302,2947,2308,624,27.04,Cape Town,21/04/2025
C-1003,SQL for Beginners,LinkedIn Sponsored,1195.67,33441,2565,2350,500,21.28,Abuja,30/05/2025
C-1000,Intro to Python,Google Search,894.13,22832,2667,2373,1315,55.42,Johannesburg,05/05/2025
C-1003,SQL for Beginners,Facebook Ads,495.42,46901,6561,5138,2061,40.11,Accra,30/06/2025
C-1007,Graphic Design Essentials,Instagram Stories,993.28,48670,534,405,97,23.95,Cairo,14/05/2025
C-1002,Data Visualization with Power BI,Email Blast,24.92,2413,83,58,32,55.17,Abuja,10/07/2025
C-1005,Project Management 101,Instagram Stories,1311.2,28684,3242,2392,1351,56.48,Kigali,26/04/2025
C-1006,AI for Non-Techies,Facebook Ads,1315.29,26628,2703,2346,474,20.2,Cairo,21/05/2025
C-1004,Digital Marketing Basics,Google Search,1109.56,46637,6197,5724,2654,46.37,Abuja,26/05/2025
C-1001,Advanced Excel,LinkedIn Sponsored,133.99,9578,1294,1000,425,42.5,Lagos,21/04/2025
C-1004,Digital Marketing Basics,Google Search,1001.57,30984,4309,3167,918,28.99,Accra,15/04/2025
C-1007,Graphic Design Essentials,Instagram Stories,467.86,46610,5452,4660,1364,29.27,Cairo,25/05/2025
C-1002,Data Visualization with Power BI,Google Search,418.94,14747,1710,1618,847,52.35,Johannesburg,01/05/2025
C-1000,Intro to Python,Email Blast,719.51,24738,3377,2709,1110,40.97,Nairobi,11/07/2025
C-1002,Data Visualization with Power BI,Instagram Stories,582.06,25677,1865,1666,684,41.06,Accra,11/07/2025
C-1000,Intro to Python,LinkedIn Sponsored,140.03,7294,336,238,103,43.28,Cape Town,25/06/2025
C-1002,Data Visualization with Power BI,Facebook Ads,177.9,4438,136,117,55,47.01,Kigali,16/04/2025
C-1009,Remote Work Productivity,Google Search,1244.74,29430,2369,2187,1256,57.43,Abuja,30/06/2025
C-1003,SQL for Beginners,Facebook Ads,67.66,3227,319,247,146,59.11,Johannesburg,20/05/2025
C-1006,AI for Non-Techies,LinkedIn Sponsored,1622.69,33022,1267,1026,228,22.22,Accra,10/07/2025
C-1006,AI for Non-Techies,Facebook Ads,1384.59,46337,4280,3591,1660,46.23,Cape Town,11/07/2025
C-1006,AI for Non-Techies,Instagram Stories,507.69,19036,275,234,113,48.29,Kigali,18/05/2025
C-1000,Intro to Python,Facebook Ads,145.87,8864,1028,777,224,28.83,Nairobi,17/05/2025
C-1001,Advanced Excel,Email Blast,836.87,33061,2052,1870,993,53.1,Johannesburg,15/05/2025
C-1000,Intro to Python,Email Blast,659.98,39459,3649,3211,952,29.65,Cape Town,19/04/2025
C-1004,Digital Marketing Basics,Facebook Ads,1092.38,46464,6788,5799,3436,59.25,Accra,20/04/2025
C-1006,AI for Non-Techies,Instagram Stories,997.51,32731,3548,2681,816,30.44,Cairo,17/05/2025
C-1009,Remote Work Productivity,Facebook Ads,105.24,9207,504,373,113,30.29,Kigali,26/04/2025
C-1001,Advanced Excel,Email Blast,805.89,47777,5189,4270,1014,23.75,Accra,15/04/2025
C-1006,AI for Non-Techies,Facebook Ads,1884.96,46923,1142,974,231,23.72,Abuja,28/06/2025
C-1008,UI/UX Fundamentals,Email Blast,1400.65,36154,465,354,196,55.37,Cape Town,08/06/2025
C-1001,Advanced Excel,Email Blast,1535.76,35006,707,640,254,39.69,Nairobi,09/05/2025
C-1003,SQL for Beginners,Facebook Ads,852,44160,4155,3616,2160,59.73,Accra,05/06/2025
C-1009,Remote Work Productivity,Google Search,492.56,46561,4532,3693,796,21.55,Lagos,26/05/2025
C-1008,UI/UX Fundamentals,LinkedIn Sponsored,974.05,30309,809,697,297,42.61,Nairobi,25/06/2025
C-1000,Intro to Python,Email Blast,244.58,9442,136,111,63,56.76,Johannesburg,26/05/2025
C-1002,Data Visualization with Power BI,Email Blast,207.86,6755,658,588,301,51.19,Cairo,16/05/2025
C-1000,Intro to Python,Facebook Ads,128.34,6545,851,678,376,55.46,Cairo,29/06/2025
C-1005,Project Management 101,Google Search,978.68,36679,1805,1287,666,51.75,Abuja,21/06/2025
C-1000,Intro to Python,LinkedIn Sponsored,748.99,17275,726,550,308,56,Lagos,03/06/2025
C-1008,UI/UX Fundamentals,Email Blast,519.19,20228,1769,1510,588,38.94,Cape Town,09/05/2025
C-1002,Data Visualization with Power BI,Instagram Stories,923.19,38818,5363,3922,1440,36.72,Kigali,24/04/2025
C-1008,UI/UX Fundamentals,Email Blast,375.51,24076,1919,1562,636,40.72,Johannesburg,01/07/2025
C-1001,Advanced Excel,Facebook Ads,559.46,44425,3635,2764,756,27.35,Johannesburg,03/05/2025
C-1000,Intro to Python,Google Search,521.06,13325,1555,1254,565,45.06,Cairo,01/06/2025
C-1003,SQL for Beginners,Email Blast,245.25,9795,1029,841,298,35.43,Johannesburg,26/05/2025
C-1009,Remote Work Productivity,LinkedIn Sponsored,1103.6,24531,2443,2012,1085,53.93,Accra,07/05/2025
C-1009,Remote Work Productivity,Facebook Ads,631.86,28657,970,712,321,45.08,Cairo,10/07/2025
C-1004,Digital Marketing Basics,Google Search,1227.4,26020,327,301,87,28.9,Abuja,24/05/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,125.04,6456,713,635,178,28.03,Abuja,19/05/2025
C-1002,Data Visualization with Power BI,Google Search,825.67,36121,2997,2226,717,32.21,Nairobi,21/04/2025
C-1004,Digital Marketing Basics,Google Search,709.1,42492,1374,1032,531,51.45,Kigali,05/05/2025
C-1009,Remote Work Productivity,Email Blast,1024.73,44077,616,528,311,58.9,Accra,27/06/2025
C-1006,AI for Non-Techies,LinkedIn Sponsored,457.43,11059,294,247,138,55.87,Abuja,27/05/2025
C-1006,AI for Non-Techies,Email Blast,36.83,2698,262,204,85,41.67,Johannesburg,07/07/2025
C-1001,Advanced Excel,Facebook Ads,381.82,18702,1964,1730,1013,58.55,Nairobi,28/05/2025
C-1008,UI/UX Fundamentals,Facebook Ads,1151.02,27658,348,291,140,48.11,Kigali,10/07/2025
C-1001,Advanced Excel,LinkedIn Sponsored,575.42,24777,919,703,284,40.4,Cairo,06/05/2025
C-1002,Data Visualization with Power BI,LinkedIn Sponsored,524.79,15795,2060,1685,875,51.93,Lagos,21/06/2025
C-1001,Advanced Excel,Google Search,539.62,25717,3040,2380,1267,53.24,Abuja,20/06/2025
C-1001,Advanced Excel,Google Search,206.66,9093,786,592,231,39.02,Cairo,16/05/2025
C-1009,Remote Work Productivity,Facebook Ads,1372.88,33087,1566,1474,389,26.39,Kigali,27/06/2025
C-1009,Remote Work Productivity,Email Blast,391.87,19480,2878,2028,972,47.93,Cairo,04/05/2025
C-1009,Remote Work Productivity,Facebook Ads,78.45,7492,117,93,53,56.99,Accra,08/06/2025
C-1005,Project Management 101,Google Search,354.44,26530,2448,2020,1109,54.9,Kigali,07/06/2025
C-1008,UI/UX Fundamentals,Email Blast,1772,37154,3916,3407,1593,46.76,Abuja,21/04/2025
C-1007,Graphic Design Essentials,Google Search,1031.98,39817,4986,3542,1375,38.82,Cairo,09/07/2025
C-1000,Intro to Python,Email Blast,1255.49,46000,2457,1997,706,35.35,Accra,09/07/2025
C-1002,Data Visualization with Power BI,Instagram Stories,302.32,10350,1522,1099,625,56.87,Cairo,21/05/2025
C-1000,Intro to Python,LinkedIn Sponsored,1321.13,48541,4724,4287,1475,34.41,Johannesburg,07/07/2025
C-1009,Remote Work Productivity,Instagram Stories,1226.1,28410,1912,1517,865,57.02,Accra,02/06/2025
C-1007,Graphic Design Essentials,Instagram Stories,337.49,24199,611,444,164,36.94,Cairo,04/06/2025
C-1004,Digital Marketing Basics,Email Blast,298.72,29034,2806,2064,844,40.89,Johannesburg,04/06/2025
C-1004,Digital Marketing Basics,Facebook Ads,2095.72,42656,2317,2014,792,39.32,Cairo,16/05/2025
C-1006,AI for Non-Techies,Facebook Ads,942.02,21495,2845,2246,490,21.82,Nairobi,21/05/2025
C-1001,Advanced Excel,Google Search,2437.83,48838,6718,6080,1527,25.12,Nairobi,22/06/2025
C-1002,Data Visualization with Power BI,Facebook Ads,751.9,38703,1788,1575,887,56.32,Nairobi,20/06/2025
C-1004,Digital Marketing Basics,Instagram Stories,793,37317,5118,3978,2349,59.05,Lagos,22/05/2025
C-1006,AI for Non-Techies,Email Blast,1419.38,45370,6509,4643,2245,48.35,Accra,02/05/2025
C-1007,Graphic Design Essentials,Email Blast,592.87,33624,2585,1953,941,48.18,Nairobi,28/05/2025
C-1006,AI for Non-Techies,Email Blast,21.29,1910,166,126,73,57.94,Johannesburg,06/05/2025
C-1000,Intro to Python,Instagram Stories,923.04,47803,1814,1379,504,36.55,Kigali,15/06/2025
C-1003,SQL for Beginners,Email Blast,1640.97,49429,3894,3575,1733,48.48,Lagos,12/06/2025
C-1009,Remote Work Productivity,Google Search,1260.31,30402,682,595,158,26.55,Johannesburg,25/05/2025
C-1002,Data Visualization with Power BI,LinkedIn Sponsored,262.7,5923,266,213,72,33.8,Accra,07/05/2025
C-1008,UI/UX Fundamentals,Facebook Ads,922.45,24153,669,562,144,25.62,Abuja,11/05/2025
C-1007,Graphic Design Essentials,Google Search,1217.17,25844,3533,2856,1128,39.5,Kigali,07/07/2025
C-1001,Advanced Excel,Google Search,869.65,23148,1919,1577,680,43.12,Nairobi,14/06/2025
C-1004,Digital Marketing Basics,Instagram Stories,265.69,20606,514,465,174,37.42,Cairo,15/06/2025
C-1004,Digital Marketing Basics,Facebook Ads,528.96,14963,1796,1426,342,23.98,Abuja,12/07/2025
C-1003,SQL for Beginners,Email Blast,937.8,20976,2794,2575,1501,58.29,Lagos,27/04/2025
C-1007,Graphic Design Essentials,Instagram Stories,1022.59,41484,427,339,178,52.51,Lagos,05/05/2025
C-1005,Project Management 101,Email Blast,64,1386,130,110,38,34.55,Cape Town,10/05/2025
C-1005,Project Management 101,LinkedIn Sponsored,611.22,20552,1653,1349,808,59.9,Nairobi,16/06/2025
C-1000,Intro to Python,Google Search,982.46,23919,836,692,363,52.46,Abuja,17/05/2025
C-1005,Project Management 101,Facebook Ads,70.28,1580,190,166,50,30.12,Abuja,29/06/2025
C-1007,Graphic Design Essentials,Facebook Ads,683.69,13946,1883,1409,355,25.2,Accra,05/05/2025
C-1006,AI for Non-Techies,Instagram Stories,288.68,9116,1199,1107,613,55.37,Lagos,18/05/2025
C-1002,Data Visualization with Power BI,LinkedIn Sponsored,1753.4,44033,4425,3700,815,22.03,Johannesburg,25/05/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,798.49,26910,2172,1872,750,40.06,Cairo,18/06/2025
C-1005,Project Management 101,Google Search,518.24,29071,989,761,200,26.28,Cairo,07/07/2025
C-1001,Advanced Excel,Instagram Stories,1000.03,29742,4348,3210,987,30.75,Accra,25/06/2025
C-1002,Data Visualization with Power BI,Instagram Stories,1001.33,24182,2307,1703,881,51.73,Lagos,11/06/2025
C-1005,Project Management 101,Google Search,2042.87,47479,2052,1584,911,57.51,Nairobi,29/04/2025
C-1003,SQL for Beginners,Facebook Ads,636.79,19671,2118,1526,560,36.7,Accra,03/07/2025
C-1006,AI for Non-Techies,LinkedIn Sponsored,660.38,28594,1036,841,370,44,Lagos,26/04/2025
C-1002,Data Visualization with Power BI,Google Search,1944.78,44660,5329,4849,1597,32.93,Cape Town,14/06/2025
C-1004,Digital Marketing Basics,Instagram Stories,116.99,8785,215,195,50,25.64,Cape Town,10/06/2025
C-1008,UI/UX Fundamentals,Google Search,821.11,33477,3342,2733,1539,56.31,Kigali,24/05/2025
C-1006,AI for Non-Techies,Instagram Stories,805.78,33889,1701,1403,536,38.2,Accra,06/06/2025
C-1001,Advanced Excel,Facebook Ads,394.69,8069,864,768,415,54.04,Accra,27/06/2025
C-1002,Data Visualization with Power BI,Email Blast,873.39,23552,1114,979,350,35.75,Lagos,08/06/2025
C-1003,SQL for Beginners,LinkedIn Sponsored,212.12,4410,337,319,156,48.9,Abuja,06/07/2025
C-1009,Remote Work Productivity,Facebook Ads,1399.26,49328,6259,5794,3046,52.57,Abuja,24/04/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,618.27,19970,903,715,148,20.7,Cape Town,07/07/2025
C-1001,Advanced Excel,Google Search,1352.44,29111,2349,1952,1150,58.91,Accra,04/05/2025
C-1008,UI/UX Fundamentals,Google Search,323.48,13246,432,342,126,36.84,Cairo,05/06/2025
C-1001,Advanced Excel,Google Search,806.08,18270,2225,1848,792,42.86,Abuja,25/06/2025
C-1003,SQL for Beginners,Facebook Ads,878.92,32057,3937,2886,1401,48.54,Accra,19/05/2025
C-1003,SQL for Beginners,Google Search,962.5,39744,2036,1450,572,39.45,Johannesburg,14/07/2025
C-1001,Advanced Excel,Instagram Stories,191.38,9670,437,381,193,50.66,Lagos,28/05/2025
C-1004,Digital Marketing Basics,Google Search,645.5,13594,230,209,42,20.1,Abuja,12/07/2025
C-1000,Intro to Python,Google Search,428.91,41400,4051,3161,943,29.83,Nairobi,01/06/2025
C-1000,Intro to Python,Instagram Stories,431.97,25926,1113,817,363,44.43,Cairo,01/07/2025
C-1003,SQL for Beginners,LinkedIn Sponsored,177.13,15534,1304,1105,352,31.86,Abuja,08/05/2025
C-1007,Graphic Design Essentials,Email Blast,114.06,5020,76,53,26,49.06,Abuja,24/04/2025
C-1000,Intro to Python,Facebook Ads,639.02,20941,2543,2054,782,38.07,Cairo,05/05/2025
C-1005,Project Management 101,LinkedIn Sponsored,625.05,19386,2129,1635,406,24.83,Abuja,01/05/2025
C-1003,SQL for Beginners,Facebook Ads,653.67,21961,1224,992,455,45.87,Accra,23/06/2025
C-1000,Intro to Python,Facebook Ads,39.58,1035,100,83,41,49.4,Kigali,01/07/2025
C-1003,SQL for Beginners,Instagram Stories,537.58,19698,1670,1452,797,54.89,Cairo,22/06/2025
C-1009,Remote Work Productivity,Instagram Stories,97.62,7603,515,458,198,43.23,Accra,16/05/2025
C-1004,Digital Marketing Basics,LinkedIn Sponsored,1339.52,33196,4477,3168,1581,49.91,Kigali,26/04/2025
C-1004,Digital Marketing Basics,Facebook Ads,225.29,8309,1191,849,372,43.82,Lagos,21/05/2025
C-1008,UI/UX Fundamentals,LinkedIn Sponsored,278.17,9539,536,387,164,42.38,Kigali,03/05/2025
C-1005,Project Management 101,Email Blast,2021.86,49688,1224,1044,516,49.43,Kigali,23/04/2025
C-1003,SQL for Beginners,LinkedIn Sponsored,1945.93,43614,5964,4785,2781,58.12,Johannesburg,17/04/2025
C-1009,Remote Work Productivity,Facebook Ads,682.38,26169,1347,996,372,37.35,Nairobi,05/07/2025
C-1002,Data Visualization with Power BI,Email Blast,1284.46,42258,3828,3237,1618,49.98,Nairobi,11/05/2025
C-1000,Intro to Python,Google Search,1926.72,39440,973,889,287,32.28,Johannesburg,03/06/2025
C-1007,Graphic Design Essentials,Facebook Ads,143.62,7464,197,185,43,23.24,Kigali,08/07/2025
C-1004,Digital Marketing Basics,Instagram Stories,1328.08,48536,801,701,378,53.92,Johannesburg,27/04/2025
C-1008,UI/UX Fundamentals,Google Search,2113.55,48236,6752,5722,2586,45.19,Lagos,04/06/2025
C-1002,Data Visualization with Power BI,Instagram Stories,624.42,13563,699,551,309,56.08,Cairo,01/05/2025
C-1008,UI/UX Fundamentals,LinkedIn Sponsored,1020.6,23763,3486,3226,809,25.08,Cape Town,02/05/2025
C-1001,Advanced Excel,Facebook Ads,951.13,29581,1993,1888,734,38.88,Cape Town,26/06/2025
C-1006,AI for Non-Techies,Email Blast,1618.81,35325,2973,2320,533,22.97,Lagos,27/06/2025
C-1002,Data Visualization with Power BI,LinkedIn Sponsored,1410.67,40266,4927,3620,1848,51.05,Accra,31/05/2025
C-1004,Digital Marketing Basics,Email Blast,151.19,3978,267,203,110,54.19,Lagos,13/05/2025
C-1003,SQL for Beginners,Instagram Stories,1434.61,49543,4294,3660,865,23.63,Cape Town,03/05/2025
C-1008,UI/UX Fundamentals,Facebook Ads,1609.55,34651,1286,967,449,46.43,Accra,15/07/2025
C-1007,Graphic Design Essentials,Instagram Stories,1541.68,34376,2286,1718,789,45.93,Abuja,26/04/2025
C-1006,AI for Non-Techies,LinkedIn Sponsored,1634.82,40794,4681,4293,1779,41.44,Johannesburg,13/05/2025
C-1002,Data Visualization with Power BI,Google Search,37.61,1235,36,28,9,32.14,Johannesburg,25/06/2025
C-1009,Remote Work Productivity,Facebook Ads,789.09,46660,6535,6002,1523,25.37,Cape Town,25/05/2025
C-1008,UI/UX Fundamentals,Email Blast,2184.88,47383,2846,2199,980,44.57,Cairo,27/06/2025
C-1004,Digital Marketing Basics,LinkedIn Sponsored,478.73,15439,2234,1928,1031,53.48,Cairo,14/05/2025
C-1008,UI/UX Fundamentals,Google Search,349.54,8805,344,285,120,42.11,Johannesburg,12/05/2025
C-1000,Intro to Python,Google Search,1740,35967,1466,1161,401,34.54,Cairo,24/04/2025
C-1000,Intro to Python,Google Search,885.02,42917,3096,2751,1376,50.02,Cairo,18/06/2025
C-1002,Data Visualization with Power BI,Facebook Ads,895.05,18723,1686,1557,607,38.99,Johannesburg,19/05/2025
C-1003,SQL for Beginners,Facebook Ads,1582.2,36035,1442,1036,576,55.6,Lagos,27/05/2025
C-1005,Project Management 101,Email Blast,1829.22,42463,6325,5501,3161,57.46,Kigali,30/05/2025
C-1005,Project Management 101,Email Blast,305.85,6455,827,696,245,35.2,Cairo,30/06/2025
C-1002,Data Visualization with Power BI,Email Blast,904.81,27761,1957,1633,618,37.84,Cairo,11/06/2025
C-1005,Project Management 101,Facebook Ads,131.99,4752,360,256,141,55.08,Kigali,25/04/2025
C-1003,SQL for Beginners,LinkedIn Sponsored,968.23,48872,4518,3319,668,20.13,Accra,15/05/2025
C-1004,Digital Marketing Basics,Email Blast,37.65,2024,219,158,89,56.33,Nairobi,25/05/2025
C-1006,AI for Non-Techies,LinkedIn Sponsored,1792.21,43849,1694,1262,259,20.52,Johannesburg,21/06/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,330.99,15459,2048,1748,481,27.52,Cairo,22/06/2025
C-1003,SQL for Beginners,Instagram Stories,1536.04,39119,2997,2812,840,29.87,Accra,30/06/2025
C-1007,Graphic Design Essentials,Instagram Stories,207.96,16186,1157,896,342,38.17,Kigali,19/06/2025
C-1002,Data Visualization with Power BI,Facebook Ads,412.48,32392,3945,3001,1470,48.98,Cape Town,04/05/2025
C-1002,Data Visualization with Power BI,Google Search,1318.24,31106,4470,3344,1849,55.29,Accra,16/04/2025
C-1003,SQL for Beginners,Instagram Stories,951.75,38333,5577,4570,2243,49.08,Accra,18/05/2025
C-1004,Digital Marketing Basics,LinkedIn Sponsored,117.24,2379,85,68,18,26.47,Accra,25/06/2025
C-1002,Data Visualization with Power BI,Email Blast,845.89,26834,629,532,239,44.92,Johannesburg,19/05/2025
C-1001,Advanced Excel,Facebook Ads,223.59,10405,1068,778,328,42.16,Abuja,16/04/2025
C-1003,SQL for Beginners,Instagram Stories,354.5,30820,4364,3886,2288,58.88,Nairobi,07/07/2025
C-1008,UI/UX Fundamentals,Facebook Ads,196.87,9997,499,373,76,20.38,Nairobi,18/04/2025
C-1006,AI for Non-Techies,Facebook Ads,1190.84,26165,2748,2082,840,40.35,Nairobi,04/05/2025
C-1000,Intro to Python,Facebook Ads,1220.53,43236,4631,3698,1290,34.88,Accra,31/05/2025
C-1003,SQL for Beginners,LinkedIn Sponsored,285.64,6478,225,193,66,34.2,Accra,13/07/2025
C-1009,Remote Work Productivity,Facebook Ads,34.66,1884,218,185,63,34.05,Nairobi,09/05/2025
C-1008,UI/UX Fundamentals,LinkedIn Sponsored,876.87,49243,5843,4800,1391,28.98,Nairobi,03/07/2025
C-1003,SQL for Beginners,Instagram Stories,314.51,10124,335,299,87,29.1,Cape Town,02/05/2025
C-1002,Data Visualization with Power BI,LinkedIn Sponsored,945.35,21144,1548,1307,719,55.01,Cape Town,10/06/2025
C-1002,Data Visualization with Power BI,Facebook Ads,581.46,16978,1241,873,323,37,Cairo,24/06/2025
C-1008,UI/UX Fundamentals,Facebook Ads,325.08,9065,798,688,180,26.16,Lagos,25/04/2025
C-1001,Advanced Excel,LinkedIn Sponsored,1408.86,36693,1305,1158,388,33.51,Nairobi,16/04/2025
C-1008,UI/UX Fundamentals,Google Search,538.22,28216,471,377,181,48.01,Lagos,07/06/2025
C-1003,SQL for Beginners,Google Search,62.09,2572,312,267,116,43.45,Abuja,18/06/2025
C-1006,AI for Non-Techies,LinkedIn Sponsored,404.28,10658,826,701,272,38.8,Cairo,14/05/2025
C-1003,SQL for Beginners,Instagram Stories,469.17,45853,3242,2433,694,28.52,Nairobi,21/05/2025
C-1007,Graphic Design Essentials,Facebook Ads,219.21,12112,631,559,289,51.7,Johannesburg,21/05/2025
C-1001,Advanced Excel,LinkedIn Sponsored,745.05,19468,2808,2318,1313,56.64,Nairobi,05/06/2025
C-1009,Remote Work Productivity,Facebook Ads,236.76,22870,2541,1832,527,28.77,Kigali,17/04/2025
C-1001,Advanced Excel,Email Blast,90.46,3840,423,332,170,51.2,Accra,12/05/2025
